City,State,Latitude,Longitude,Population
Uglegorskiy,Russia,48.242737,41.253105,2485
Solotcha,Russia,54.789701,39.833362,2481
Imeni Poliny Osipenko,Russia,52.4201,136.4853,2479
Sivaki,Russia,52.633333,126.75,2479
Khokhlovo,Russia,59.149231,37.39978,2478
Kalino,Russia,58.2504,57.6085,2473
Birakan,Russia,49.016667,131.7,2463
Partizan,Russia,53.950174,38.098008,2462
Babino,Russia,56.22564,43.623799,2456
Tyrma,Russia,50.083333,132.166667,2445
Sinegorsk,Russia,47.166667,142.5,2444
Berezayka,Russia,57.988333,33.903611,2432
Verkhnechusovskiye Gorodki,Russia,58.1671,57.1086,2427
Ossora,Russia,59.235278,163.071944,2420
Nikitinskiy,Russia,54.5845,86.0115,2419
Sovetskiy,Russia,67.483333,64.416667,2415
Khonuu,Russia,66.45,143.1,2413
Pravda,Russia,46.939556,142.009033,2412
Tarbagatay,Russia,51.1747,109.0931,2412
Kokorevka,Russia,52.5874,34.2692,2403
Kirya,Russia,55.081023,46.860906,2402
Khiv,Russia,41.754277,47.930634,2401
Suna,Russia,57.833787,50.058839,2400
Novoasbest,Russia,57.742254,60.28773,2394
Shuyskoye,Russia,59.373557,41.030474,2389
Belaya Gora,Russia,68.533333,146.416667,2383
Yantal,Russia,56.8471,105.2542,2383
Gus-Zheleznyy,Russia,55.058114,41.16556,2381
Shiringushi,Russia,53.848505,42.767594,2369
Bolshaya Rechka,Russia,51.9536,104.7335,2368
Shitkino,Russia,56.3703,98.3543,2363
Rochegda,Russia,62.8,43.25,2362
Gazimurskiy Zavod,Russia,51.5461,118.3266,2358
Vizimyary,Russia,56.438047,46.938364,2358
Pitelino,Russia,54.577683,41.814484,2355
Krasnoye,Russia,50.9297,38.6817,2352
Krasnyy Klyuch,Russia,55.38625,56.652871,2348
Never,Russia,53.983333,124.166667,2344
Uk,Russia,55.079,98.8586,2342
Ivanino,Russia,51.6434,35.5769,2333
Rudnaya Pristan,Russia,44.3614,135.8116,2332
Kosino,Russia,58.412719,51.27819,2330
Bogovarovo,Russia,58.97849,47.024617,2327
Zhiryatino,Russia,53.2228,33.7306,2324
Yepifan,Russia,53.825262,38.551806,2310
Ryazanovskiy,Russia,55.133302,39.55141,2305
Orlovskiy,Russia,51.033333,114.833333,2303
Khvatovka,Russia,52.35236,46.562823,2301
Baksheyevo,Russia,55.708595,39.876664,2296
Sovetskaya,Russia,49.00912,42.121782,2293
Nerl,Russia,56.662849,40.389306,2292
Severo-Kurilsk,Russia,50.678889,156.125,2286
Pudem,Russia,58.304399,52.167539,2278
Volot,Russia,57.938155,30.685802,2276
Sura,Russia,53.887857,45.741917,2275
Svobodnyy,Russia,52.330388,46.371221,2275
Turgoyak,Russia,55.065,59.9894,2275
Yuzhnyy-Kospashskiy,Russia,58.969478,57.754785,2275
Uralskiy,Russia,56.716667,58.966667,2273
Orsha,Russia,56.91196,36.228622,2272
Ust-Shonosha,Russia,61.1531,41.343,2252
Zelenoborsk,Russia,61.466944,64.033333,2252
Kirovskiy,Russia,45.846389,48.124722,2249
Egvekinot,Russia,66.316667,-179.166667,2248
Shugurovo,Russia,54.508283,52.132654,2243
Nizhneivkino,Russia,58.19398,49.521369,2234
Staraya Toropa,Russia,56.280123,31.670178,2232
Barzas,Russia,55.716667,86.316667,2230
Mamakan,Russia,57.816111,114.002778,2229
Mochalishche,Russia,56.3306,48.3547,2225
Batetskiy,Russia,58.646101,30.302677,2223
Primorsk,Russia,54.739048,20.005529,2222
Velikodvorskiy,Russia,55.249956,40.667797,2218
Tugolesskiy Bor,Russia,55.550507,39.82422,2217
Novokizhinginsk,Russia,51.6115,109.5917,2214
Toora-Khem,Russia,52.4675,96.11,2214
Severnyy-Kospashskiy,Russia,59.092543,57.800801,2212
Mago,Russia,53.251389,140.182222,2206
Oktyabrskiy,Russia,52.663611,156.238611,2201
Ilka,Russia,51.7201,108.5161,2199
Kosa,Russia,59.944528,54.997704,2199
Nebolchi,Russia,59.12393,33.345372,2198
Shumikhinskiy,Russia,58.744835,57.690496,2192
Losinyy,Russia,57.138623,61.066631,2189
Kurilsk,Russia,45.233333,147.883333,2185
Pervoye Maya,Russia,56.164031,44.719549,2173
Novyy Karachay,Russia,43.820756,41.903218,2172
Novopokrovka,Russia,52.1331,40.8783,2167
Kedrovoye,Russia,57.1576,60.5698,2163
Izvestkovyy,Russia,48.983333,131.55,2159
Agvali,Russia,42.538528,46.119672,2158
Zelenogradskiy,Russia,56.1,37.916667,2155
Pavelets,Russia,53.788334,39.246006,2152
Valerianovsk,Russia,58.760236,59.558986,2152
Ust-Bolsheretsk,Russia,52.823333,156.278333,2150
Ivanishchi,Russia,55.774174,40.42731,2149
Uptar,Russia,59.75,150.916667,2144
Yuzhnyy,Russia,53.526944,60.077778,2143
Tsementnozavodskiy,Russia,67.616667,64.1,2135
Tretiy Severnyy,Russia,60.208611,59.961111,2128
Alekseyevka,Russia,52.305833,48.026111,2127
Oksovskiy,Russia,62.606234,39.898447,2123
Mezinovskiy,Russia,55.479727,40.411998,2116
Oktyabrskiy,Russia,50.071,118.2306,2112
Imeni Vorovskogo,Russia,55.616667,40.666667,2110
Vyazovaya,Russia,54.905,58.356111,2101
Zhadovka,Russia,53.574644,46.949846,2098
Stekolnyy,Russia,60.05,150.75,2096
Soskovo,Russia,52.747523,35.382772,2094
Khingansk,Russia,49.116667,131.183333,2093
Puksoozero,Russia,62.5903,40.6066,2086
Kanadey,Russia,53.167858,47.526436,2076
Cherepet,Russia,54.11784,36.378773,2070
Skalnyy,Russia,58.3605,57.9658,2069
Tabory,Russia,58.519819,64.549474,2062
Yablochnyy,Russia,47.166111,142.066111,2062
Natalinsk,Russia,56.473897,57.869782,2060
Ural,Russia,55.9052,94.7537,2057
Dzhebariki-Khaya,Russia,62.216667,135.8,2056
Mayskiy,Russia,53.962159,38.211652,2055
Przhevalskoye,Russia,55.508745,31.848189,2055
Oktyabrskiy,Russia,56.072058,42.122715,2052
Eldikan,Russia,60.8,135.183333,2050
Leninskiy,Russia,58.577778,125.430556,2043
Medvedok,Russia,57.389129,50.035096,2041
Solnechnyy,Russia,57.988056,33.873333,2041
Predivinsk,Russia,57.0631,93.4374,2028
Evensk,Russia,61.95,159.233333,2024
Radchenko,Russia,56.680271,36.371778,2022
Yerbogachën,Russia,61.276667,108.010833,2019
Khrebtovaya,Russia,56.7032,104.2494,2017
Andra,Russia,62.514722,65.887778,2013
Verkhniy Landekh,Russia,56.839706,42.5973,2009
Orlik,Russia,52.5178,99.825,2008
Fakel,Russia,57.632457,53.02524,2006
Galbshtadt,Russia,53.2264,78.9845,2001
Kikerino,Russia,59.462043,29.629934,1995
Lugovoy,Russia,59.733333,65.833333,1994
Tigil,Russia,57.8,158.666667,1993
Voskresenskoye,Russia,52.797073,56.36564,1992
Pyra,Russia,56.295273,43.35274,1991
Vypolzovo,Russia,57.876667,33.698611,1982
Myaundzha,Russia,63.049444,147.185833,1977
Verkhnyaya Inta,Russia,66.083333,60.516667,1975
Chara,Russia,56.906389,118.263056,1974
Kargala,Russia,51.890667,54.869167,1973
Novolvovsk,Russia,53.922376,38.790768,1973
Sedkyrkeshch,Russia,61.75,50.916667,1973
Vereya,Russia,55.773729,39.097662,1973
Anopino,Russia,55.698092,40.667075,1972
Kodino,Russia,63.719756,39.644651,1970
Myatlevo,Russia,54.89693,35.676192,1969
Repino,Russia,60.168833,29.870195,1968
Sozimskiy,Russia,59.741782,52.248214,1968
Tilichiki,Russia,60.466667,166.1,1968
Nikolskoye-na-Cheremshane,Russia,54.05,49.233333,1967
Usukhchay,Russia,41.422446,47.913179,1966
Esso,Russia,55.933333,158.7,1965
Glinka,Russia,54.64043,32.878109,1964
Biskamzha,Russia,53.449722,89.527222,1961
Klyuchevsk,Russia,57.1216,60.9414,1955
Znamenskoye,Russia,53.278691,35.690549,1950
Ust-Karsk,Russia,52.7011,118.8077,1947
Lopandino,Russia,52.364,34.8722,1938
Dobryatino,Russia,55.5055,41.3195,1934
Choya,Russia,52.0108,86.5467,1930
Novorudnyy,Russia,51.5026,58.1873,1930
Samoded,Russia,63.6083,40.5111,1928
Seredeyskiy,Russia,54.050713,35.231833,1927
Oktyabrskiy,Russia,59.443512,48.905124,1924
Saskylakh,Russia,71.916667,114.083333,1920
Dubrovka,Russia,59.228658,51.155776,1916
Tsurib,Russia,42.236799,46.830732,1915
Poddorye,Russia,57.469472,31.115608,1913
Tsentralnyy,Russia,53.676898,39.625655,1911
Altukhovo,Russia,52.675589,34.36703,1908
Lazarev,Russia,52.225,141.513056,1906
Iznoski,Russia,54.988056,35.310833,1905
Lubyany,Russia,56.0378,51.400008,1899
Tlyarota,Russia,42.104085,46.355901,1898
Kuldur,Russia,49.216667,131.633333,1896
Kusye-Aleksandrovskiy,Russia,58.283889,58.376389,1895
Oster,Russia,54.017,32.8019,1894
Verkhnetulomskiy,Russia,68.60727,31.79621,1889
Lesnoye,Russia,58.284064,35.515843,1887
Radovitskiy,Russia,55.128198,39.795601,1887
Urazovka,Russia,55.401258,45.618601,1884
Vysotsk,Russia,60.628793,28.570476,1873
Satis,Russia,55.022635,43.81543,1867
Beringovskiy,Russia,63.05,179.316667,1861
Mezhdurechensk,Russia,63.245556,48.553333,1855
Syntul,Russia,55.003266,41.297105,1842
Porechye-Rybnoye,Russia,57.098053,39.383536,1836
Maromitsa,Russia,59.868282,48.012274,1832
Shirokovskiy,Russia,58.842441,57.783226,1823
Borovoy,Russia,63.230047,52.890313,1821
Kungurtug,Russia,50.599444,97.522778,1820
Bolshaya Vishera,Russia,58.914611,32.08712,1811
Tukan,Russia,53.8409,57.4552,1808
Atagay,Russia,55.1033,99.3875,1805
Krasnaya Zarya,Russia,52.7825,37.680556,1802
Solginskiy,Russia,61.05,41.342778,1802
Afrikanda,Russia,67.442893,32.782792,1800
Zolnoye,Russia,53.4421,49.7978,1797
Sobolevo,Russia,54.298333,155.961111,1787
Shatoy,Russia,42.871431,45.688646,1775
Torfyanoy,Russia,58.4916,49.197862,1775
Vishnyakovskiye Dachi,Russia,55.764705,38.133338,1773
Kropotkin,Russia,58.509444,115.321667,1765
Verkhozim,Russia,52.712213,45.418028,1756
Podlesnyy,Russia,53.940033,38.26872,1745
Basyanovskiy,Russia,58.308889,60.739113,1744
Chebsara,Russia,59.146295,38.756893,1742
Arkhipovka,Russia,56.662923,41.254339,1741
Achisu,Russia,42.651969,47.682816,1737
Lashma,Russia,54.932105,41.143788,1736
Lesnyye Polyany,Russia,59.003137,52.418024,1731
Kangalassy,Russia,62.346389,129.962778,1721
Primorskiy,Russia,43.098333,131.5875,1708
Leninsk,Russia,54.903056,59.8675,1701
Listvyanka,Russia,51.8535,104.8693,1700
Almaznyy,Russia,62.449167,114.327778,1699
Visim,Russia,57.6488,59.5014,1699
Kamenka,Russia,44.456944,136.012222,1693
Magan,Russia,62.105278,129.527778,1686
Staropyshminsk,Russia,56.938672,60.902947,1679
Pervoavgustovskiy,Russia,52.2264,35.0552,1677
Balakhninskiy,Russia,58.010556,114.276944,1675
Kosmynino,Russia,57.550838,40.737585,1670
Batagay-Alyta,Russia,67.800556,130.411389,1666
Frolishchi,Russia,56.421772,42.651873,1659
Yubileynyy,Russia,58.781024,57.777818,1656
Beloostrov,Russia,60.151185,30.001511,1654
Teya,Russia,60.377778,92.626667,1649
Kaminskiy,Russia,57.151593,41.473181,1645
Novki,Russia,56.363864,41.086548,1639
Ous,Russia,60.905833,61.518611,1639
Vershino-Shakhtaminskiy,Russia,51.3012,117.8868,1633
Mgachi,Russia,51.05,142.266667,1632
Gornyy,Russia,50.760833,136.439722,1625
Dormidontovka,Russia,47.77,134.913333,1623
Klyuchevskiy,Russia,53.5317,119.4519,1621
Loyga,Russia,61.078451,44.607501,1618
Krasnofarfornyy,Russia,59.136403,31.850232,1613
Yertarskiy,Russia,56.790156,64.299516,1612
Zarubino,Russia,58.735,33.475556,1612
Uglezavodsk,Russia,47.316667,142.616667,1610
Buinsk,Russia,55.195,47.0608,1606
Kichera,Russia,55.9375,110.099722,1593
Pokrovsk-Uralskiy,Russia,60.139942,59.823393,1592
Bolshiye Kaybitsy,Russia,55.403581,48.185204,1581
Priiskovyy,Russia,51.933333,116.633333,1578
Novoye Leushino,Russia,56.807324,40.514434,1565
Voloshka,Russia,61.331389,40.085833,1562
Spassk,Russia,52.747,87.7545,1556
Uralets,Russia,57.6382,59.6296,1551
Chërnaya Kholunitsa,Russia,58.851145,51.715449,1539
Yekimovichi,Russia,54.11285,33.296483,1534
Tyarlevo,Russia,59.700556,30.456389,1523
Shirokiy,Russia,49.758,129.523,1519
Ust-Kuyga,Russia,70.016667,135.6,1517
Komarikhinskiy,Russia,58.0979,57.1163,1510
Karpushikha,Russia,57.501667,59.895556,1497
Boshnyakovo,Russia,49.633333,142.166667,1491
Medveditskiy,Russia,50.785214,44.71287,1475
Belorechensk,Russia,58.772505,52.293567,1473
Turka,Russia,52.9492,108.2217,1472
Vedeno,Russia,42.96892,46.09611,1472
Krasnyy Profintern,Russia,57.744594,40.435015,1468
Korsakovo,Russia,53.267665,37.35689,1465
Dulyapino,Russia,57.257831,40.814715,1456
Krasnyy Luch,Russia,57.066761,30.090317,1452
Yemtsa,Russia,63.073369,40.332851,1441
Zavodouspenskoye,Russia,56.862565,65.015533,1441
Irsha,Russia,55.9273,94.7999,1436
Bayangol,Russia,50.6977,103.4656,1432
Ileza,Russia,61.053284,43.900208,1430
Kuzino,Russia,59.776647,38.3104,1423
Vidim,Russia,56.3816,103.1,1415
Tayginka,Russia,55.6244,60.5076,1413
Arman,Russia,59.7,150.166667,1411
Zadonye,Russia,54.005542,38.395322,1410
Kharitonovo,Russia,61.400924,47.497792,1402
Svetlogorsk,Russia,66.916667,88.35,1398
Tubinskiy,Russia,52.889167,58.2225,1388
Verkhoyansk,Russia,67.544722,133.385,1388
Sapërnyy,Russia,59.776111,30.661389,1371
Zaplyusye,Russia,58.437795,29.73356,1354
Zarechnyy,Russia,57.469313,42.284308,1335
Selishche,Russia,56.887937,33.26914,1328
Tungor,Russia,53.380833,142.956389,1322
Sitniki,Russia,56.455286,44.066577,1321
Parma,Russia,65.950714,57.46847,1319
Zyuzelskiy,Russia,56.4856,60.1331,1311
Petro-Slavyanka,Russia,59.802222,30.506944,1308
Izumrud,Russia,56.9701,61.4597,1307
Vasilsursk,Russia,56.131395,46.015997,1307
Chumikan,Russia,54.718333,135.315,1305
Mazulskiy,Russia,56.2042,90.3504,1305
Londoko,Russia,49.033333,131.983333,1298
Ayan,Russia,56.45,138.166667,1286
Snezhnogorsk,Russia,68.093056,87.74,1286
Popova,Russia,42.960278,131.722778,1285
Leonidovo,Russia,49.283333,142.866667,1283
Akkermanovka,Russia,51.193755,58.212224,1264
Imeni Zhelyabova,Russia,58.9544,36.5956,1261
Khanino,Russia,54.211002,36.622923,1256
Markovo,Russia,56.683263,40.300369,1253
Kholodnyy,Russia,62.716667,147.95,1247
Lavrentiya,Russia,65.583333,-171,1242
Solnechnyy,Russia,60.416667,137.5,1230
Oktyabrskiy,Russia,57.134034,40.325247,1228
Sarany,Russia,58.533333,58.766667,1224
Puteyets,Russia,65.17157,57.091014,1223
Lebedinyy,Russia,58.483333,125.516667,1213
Asbestovskiy,Russia,57.755742,61.396717,1209
Dukat,Russia,62.55,155.55,1194
Zarya,Russia,60.0077,48.029571,1194
Krasnyy Oktyabr,Russia,56.103468,41.383949,1189
Veletma,Russia,55.334722,42.421389,1178
Ekimchan,Russia,53.066667,132.966667,1177
Shebunino,Russia,46.433889,141.860278,1177
Dzheyrakh,Russia,42.820425,44.681389,1174
Priiskovyy,Russia,54.656111,88.687222,1174
Kadaya,Russia,50.9327,119.2911,1167
Cheremshanka,Russia,56.119202,60.268036,1161
Aleksandrovskaya,Russia,59.730833,30.332222,1159
Kobrinskoye,Russia,59.4225,30.123889,1158
Udarnyy,Russia,44.349167,42.505278,1142
Solnechnoye,Russia,60.149061,29.94279,1136
Shirokaya Rechka,Russia,56.6694,60.4726,1131
Ust-Izhora,Russia,59.811944,30.581389,1127
Tokur,Russia,53.133333,132.9,1126
Takhtamygda,Russia,54.1,123.566667,1125
Shonguy,Russia,68.752609,33.145954,1122
Khuzhir,Russia,53.193889,107.339722,1118
Verkhnyaya Sysert,Russia,56.44012,60.755635,1115
Dikson,Russia,73.506944,80.546389,1113
Promyshlennyy,Russia,67.583333,63.916667,1112
Svetlaya,Russia,46.538889,138.329722,1109
Shkotovo-26,Russia,42.861944,132.417222,1106
Chekalin,Russia,54.052774,36.29139,1105
Verkhniy Fiagdon,Russia,42.833232,44.306569,1102
Bogatyr,Russia,53.4298,49.9455,1098
Shaygino,Russia,57.76751,46.861811,1095
Cheremushskiy,Russia,61.273056,47.263611,1093
Krasnaya Gorka,Russia,55.386663,46.10925,1088
Pervomayskiy,Russia,56.614737,43.358254,1086
Shestakovo,Russia,56.483333,104.066667,1084
Imeni Telmana,Russia,48.547222,134.971111,1075
Chistoye,Russia,56.537527,43.004452,1065
Lesogorsk,Russia,55.097904,43.935525,1061
Vysha,Russia,53.847675,42.377658,1061
Galitsy,Russia,56.177589,42.84588,1060
Zykovo,Russia,54.068526,45.086329,1059
Talaya,Russia,61.116667,152.383333,1054
Gastello,Russia,49.116667,142.966667,1042
Kazachka,Russia,53.3644,38.0694,1042
Kholtoson,Russia,50.2981,103.3097,1040
Komarovo,Russia,60.184083,29.817523,1039
Svirstroy,Russia,60.801007,33.72378,1039
Tankhoy,Russia,51.552778,105.130556,1028
Krasnyy Bogatyr,Russia,56.014528,41.129576,1019
Sheltozero,Russia,61.366667,35.366667,1012
Synya,Russia,65.371849,58.038736,1011
Biser,Russia,58.413611,58.880278,1006
Kholuy,Russia,56.577317,41.867299,996
Tupik,Russia,54.4253,119.9327,996
Vorontsovka,Russia,59.657958,60.237883,983
Zasheyek,Russia,67.419523,32.536585,983
Bursol,Russia,53.1682,78.4434,978
Davenda,Russia,53.5506,119.3214,978
Rybachiy,Russia,55.154559,20.851537,973
Mudyuga,Russia,63.783161,39.237572,938
Vostochnyy,Russia,48.283333,142.616667,936
Berikulskiy,Russia,55.532778,88.141111,932
Novomikhaylovskiy,Russia,53.9,54.133333,930
Solovetskiy,Russia,65.027045,35.706812,919
Mugreyevskiy,Russia,56.600994,42.349586,917
Khani,Russia,57.033333,120.966667,903
Tumannyy,Russia,68.884722,35.694444,896
Zyryanovskiy,Russia,57.733333,61.7,896
Stoyba,Russia,52.8,131.7,895
Vitimskiy,Russia,58.218333,113.27,885
Sinegorskiy,Russia,57.8941,59.5179,880
Sarapulka,Russia,56.8678,61.0552,878
Rudnichnyy,Russia,59.000819,57.648561,875
Goryachegorsk,Russia,55.401667,88.915556,873
Kytlym,Russia,59.500494,59.201595,872
Ayat,Russia,57.0336,60.2334,861
Primore,Russia,54.941913,20.03745,859
Krasnyy Mayak,Russia,56.048906,41.368455,856
Debin,Russia,62.35,150.766667,854
Spornoye,Russia,62.333333,151.05,854
Ilinskiy,Russia,47.997778,142.209167,851
Katangli,Russia,51.7,143.233333,850
Visimo-Utkinsk,Russia,57.6843,59.3585,843
Karaul,Russia,70.076667,83.191389,824
Maloye Kozino,Russia,56.43829,43.674585,823
Zlatoustovsk,Russia,52.963889,133.596667,823
Gurskoye,Russia,50.316667,138.116667,822
Khristoforovo,Russia,60.898931,47.253413,817
Katunki,Russia,56.831305,43.219679,815
Kadykchan,Russia,63.033333,146.833333,812
Tikhmenevo,Russia,49.2,142.9,808
Yuzhno-Yeniseyskiy,Russia,58.795833,94.706389,807
Novikovo,Russia,46.288333,143.393889,803
Zhemchuzhnyy,Russia,54.494167,90.148056,802
Yablonovo,Russia,51.8424,112.7625,799
Medvedka,Russia,58.742554,59.103584,796
Dugna,Russia,54.407995,36.852095,783
Kazanovka,Russia,53.634167,38.046667,781
Khasan,Russia,42.422222,130.653056,776
Tsentralnyy,Russia,55.2075,87.646944,773
Nikolskoye,Russia,55.193889,165.9925,763
Vzmorye,Russia,47.849444,142.520556,758
Sadon,Russia,42.852621,44.006496,754
Yeletskiy,Russia,67.05,64.2,742
Usva,Russia,58.682316,57.645023,739
Promysla,Russia,58.564167,59.152778,728
Pokanayevka,Russia,56.5161,97.661,723
Vachi,Russia,42.073808,47.214736,714
Arbagar,Russia,51.933333,116.25,712
Leningradskiy,Russia,69.383333,178.416667,712
Sukhoverkovo,Russia,56.626481,35.563482,706
Chikoy,Russia,50.266111,106.917778,705
Gavrilovka,Russia,56.231681,43.724211,700
Karamken,Russia,60.2,151.166667,691
Staryy Biser,Russia,58.413611,58.880278,690
Zhelnino,Russia,56.202298,43.365068,684
Nizhneyansk,Russia,71.433333,136.066667,678
Pavda,Russia,59.250886,59.508019,677
Kerzhenets,Russia,56.467369,44.423392,668
Poplevinskiy,Russia,53.684676,39.54423,667
Trud,Russia,57.609737,33.964103,664
Chugunash,Russia,52.8734,87.7825,657
Mys Shmidta,Russia,68.933333,-179.5,657
Kidero,Russia,42.193699,45.95882,655
Mukhanovo,Russia,56.5,38.316667,652
Sofiysk,Russia,52.254444,133.986667,650
Oktyabrskiy,Russia,67.566667,64.133333,627
Mosta,Russia,56.530118,42.163202,622
Lugovskiy,Russia,58.061389,112.892778,617
Alabino,Russia,55.526787,37.010277,612
Artyk,Russia,64.2,145.1,612
Amderma,Russia,69.7576,61.6655,609
Kamenskoye,Russia,62.5,166.2,609
Gorno-Chuyskiy,Russia,57.642778,111.721944,605
Dubenskiy,Russia,51.454722,56.633611,596
Vozhd Proletariata,Russia,55.437968,39.304187,594
Karpuninskiy,Russia,58.7165,61.798506,588
Chagda,Russia,58.7475,130.619722,568
Sogdiondon,Russia,57.693889,112.16,566
Atka,Russia,60.833333,151.8,560
Nagornskiy,Russia,58.772011,57.544132,560
Tavatuy,Russia,57.070278,60.133611,559
Komsomolskiy,Russia,69.166667,172.7,556
Ramasukha,Russia,52.738782,33.544128,553
Zolotinka,Russia,56.1813,124.8724,548
Pesochenskiy,Russia,54.17436,36.109517,547
Shirokiy,Russia,63.116667,147.95,543
Burkhala,Russia,62.7,148.966667,530
Koboldo,Russia,52.966667,132.7,530
Yanchukan,Russia,56.249722,112.811389,529
Udarnyy,Russia,49.116667,142.15,518
Pervomayskiy,Russia,53.509246,55.88789,511
Ekhabi,Russia,53.499722,142.968611,507
Kosya,Russia,58.795629,59.349606,504
Buron,Russia,42.792806,44.008122,496
Baykal,Russia,51.8792,104.7894,491
Yllymakh,Russia,58.577222,126.696111,484
Ushkovo,Russia,60.199332,29.619714,472
Kaznacheyevskiy,Russia,54.027578,37.559916,465
Ogodzha,Russia,52.75,132.55,465
Bolshoy Nimnyr,Russia,58.043611,125.484722,463
Vysokogorsk,Russia,44.405833,135.401389,463
Tempy,Russia,56.633333,37.3,458
Ivankovskiy,Russia,56.678076,40.1075,451
Pervomayskiy,Russia,53.353932,51.593643,444
Makarakskiy,Russia,55.591944,88.028611,442
Tonnelnyy,Russia,56.281389,113.350556,433
Itaka,Russia,53.8882,118.7088,431
Dolmatovskiy,Russia,57.497988,42.331873,423
Novovilvenskiy,Russia,58.383333,58.333333,411
Dombay,Russia,43.291667,41.621667,405
Pokrovka,Russia,56.233333,36.833333,390
Dubki,Russia,55.669537,37.211232,388
Elginskiy,Russia,64.583333,141.783333,379
Ynykchan,Russia,60.25,137.716667,379
Starbeyevo,Russia,55.920017,37.477043,370
Chibizhëk,Russia,54.397222,93.597778,348
Bolshevik,Russia,62.733333,147.5,344
Ese-Khayya,Russia,67.516667,134.666667,332
Allakh-Yun,Russia,61.133333,138.05,296
Vesëlovka,Russia,59.689084,59.993585,294
Panfilovo,Russia,56.689941,41.186424,289
Belorechka,Russia,57.331944,60.034722,265
Elbrusskiy,Russia,43.558234,42.13232,243
Predporozhnyy,Russia,65.166667,143.2,239
